Region;Temperature
Sierra Leone;28.525
Sierra Leone;27.666
Sierra Leone;27.144
Sierra Leone;26.534
Sierra Leone;25.67
Sierra Leone;26.253
Sierra Leone;26.562
Sierra Leone;27.104
Sierra Leone;25.817
Sierra Leone;25.338
Sierra Leone;27.664
Sierra Leone;28.442
Sierra Leone;28.624
Sierra Leone;28.391
Sierra Leone;26.862
Sierra Leone;25.102
Sierra Leone;24.982
Sierra Leone;25.573
Sierra Leone;26.494
Sierra Leone;26.615
Sierra Leone;24.452
Sierra Leone;25.205
Sierra Leone;27.034
Sierra Leone;27.669
Sierra Leone;27.727
Sierra Leone;27.584
Sierra Leone;26.319000000000003
Sierra Leone;25.597
Sierra Leone;24.946
Sierra Leone;25.664
Sierra Leone;26.022
Sierra Leone;26.966
Sierra Leone;25.615
Sierra Leone;25.295
Sierra Leone;27.064
Sierra Leone;28.418000000000003
Sierra Leone;28.358
Sierra Leone;27.608
Sierra Leone;26.511
Sierra Leone;25.22300000000001
Sierra Leone;25.321
Sierra Leone;25.834
Sierra Leone;26.138
Sierra Leone;26.737
Sierra Leone;26.110000000000007
Sierra Leone;26.042
Sierra Leone;27.816
Sierra Leone;28.385
Sierra Leone;27.944000000000003
Sierra Leone;27.698
Sierra Leone;27.263
Sierra Leone;25.796
Sierra Leone;25.06
Sierra Leone;26.075
Sierra Leone;25.682
Sierra Leone;26.209
Sierra Leone;25.489
Sierra Leone;25.389
Sierra Leone;27.823
Sierra Leone;28.311
Sierra Leone;28.349
Sierra Leone;27.295
Sierra Leone;26.007
Sierra Leone;25.061
Sierra Leone;24.966
Sierra Leone;25.561
Sierra Leone;26.141
Sierra Leone;25.757
Sierra Leone;26.106
Sierra Leone;25.189
Sierra Leone;27.745
Sierra Leone;28.24
Sierra Leone;28.121
Sierra Leone;27.752
Sierra Leone;26.455
Sierra Leone;25.654
Sierra Leone;25.554
Sierra Leone;25.744
Sierra Leone;26.247
Sierra Leone;26.947
Sierra Leone;25.658
Sierra Leone;25.142
Sierra Leone;27.331
Sierra Leone;28.213
Sierra Leone;27.968000000000004
Sierra Leone;27.692
Sierra Leone;26.418000000000003
Sierra Leone;25.365
Sierra Leone;25.241
Sierra Leone;25.709
Sierra Leone;25.812
Sierra Leone;26.338
Sierra Leone;25.07
Sierra Leone;25.189
Sierra Leone;26.734
Sierra Leone;28.184
Sierra Leone;28.589
Sierra Leone;27.817
Sierra Leone;26.994
Sierra Leone;25.532
Sierra Leone;25.386
Sierra Leone;25.784
Sierra Leone;26.365
Sierra Leone;26.651
Sierra Leone;25.713
Sierra Leone;26.857
Sierra Leone;28.018
Sierra Leone;28.258000000000003
Sierra Leone;28.361
Sierra Leone;28.214
Sierra Leone;26.712
Sierra Leone;25.628
Sierra Leone;24.705
Sierra Leone;25.461
Sierra Leone;25.806
Sierra Leone;26.459
Sierra Leone;25.975
Sierra Leone;26.799
Sierra Leone;27.893
Sierra Leone;28.675
Sierra Leone;27.882
Sierra Leone;27.363000000000003
Sierra Leone;25.8
Sierra Leone;25.561
Sierra Leone;25.371
Sierra Leone;25.698
Sierra Leone;26.671
Sierra Leone;27.029
Sierra Leone;25.292
Sierra Leone;25.966
Sierra Leone;28.908
Sierra Leone;29.124
Sierra Leone;29.055
Sierra Leone;28.447
Sierra Leone;27.055
Sierra Leone;26.103
Sierra Leone;25.451
Sierra Leone;25.786
Sierra Leone;26.726
Sierra Leone;26.649
Sierra Leone;25.639000000000006
Sierra Leone;26.085
Sierra Leone;26.884
Sierra Leone;28.565
Sierra Leone;28.052
Sierra Leone;27.829
Sierra Leone;26.607
Sierra Leone;25.373
Sierra Leone;25.225
Sierra Leone;25.449
Sierra Leone;25.974
Sierra Leone;26.949
Sierra Leone;25.266
Sierra Leone;26.867
Sierra Leone;26.86
Sierra Leone;28.511
Sierra Leone;28.221
Sierra Leone;27.807
Sierra Leone;26.393
Sierra Leone;25.258000000000006
Sierra Leone;24.96
Sierra Leone;25.511
Sierra Leone;25.99
Sierra Leone;26.573
Sierra Leone;25.611
Sierra Leone;26.08
Sierra Leone;27.388
Sierra Leone;28.738000000000003
Sierra Leone;28.477
Sierra Leone;28.186
Sierra Leone;26.505
Sierra Leone;25.265
Sierra Leone;25.264
Sierra Leone;25.604
Sierra Leone;26.786
Sierra Leone;26.928
Sierra Leone;26.700000000000006
Sierra Leone;26.022
Sierra Leone;27.828000000000003
Sierra Leone;28.509
Sierra Leone;28.354
Sierra Leone;28.369
Sierra Leone;26.943
Sierra Leone;26.108
Sierra Leone;25.627
Sierra Leone;25.762
Sierra Leone;26.761
Sierra Leone;27.255
Sierra Leone;26.374
Sierra Leone;26.246
Sierra Leone;27.892
Sierra Leone;28.81
Sierra Leone;28.528
Sierra Leone;28.375
Sierra Leone;26.193
Sierra Leone;25.178
Sierra Leone;25.902
Sierra Leone;26.448
Sierra Leone;27.106
Sierra Leone;26.895
Sierra Leone;26.336
Sierra Leone;26.201
Sierra Leone;27.896
Sierra Leone;29.058000000000003
Sierra Leone;28.497
Sierra Leone;27.985
Sierra Leone;26.381
Sierra Leone;25.19400000000001
Sierra Leone;25.426
Sierra Leone;26.442
Sierra Leone;27.162
Sierra Leone;26.941
Sierra Leone;26.564
Sierra Leone;25.796
Sierra Leone;28.279
Sierra Leone;29.281
Sierra Leone;28.905
Sierra Leone;27.981
Sierra Leone;26.791
Sierra Leone;25.845
Sierra Leone;25.29
Sierra Leone;25.674
Sierra Leone;26.703000000000003
Sierra Leone;27.126
Sierra Leone;26.672
Sierra Leone;26.12
Sierra Leone;27.496
Sierra Leone;28.469
Sierra Leone;28.236
Sierra Leone;27.782
Sierra Leone;26.505
Sierra Leone;26.071
Sierra Leone;25.6
Sierra Leone;25.39
Sierra Leone;26.444000000000003
Sierra Leone;26.788
Sierra Leone;25.712000000000003
Sierra Leone;25.81
Sierra Leone;27.883000000000003
Sierra Leone;28.949
Sierra Leone;28.456
Sierra Leone;28.32
Sierra Leone;26.964
Sierra Leone;25.784
Sierra Leone;25.433000000000003
Sierra Leone;25.197
Sierra Leone;26.547
Sierra Leone;26.576
Sierra Leone;26.13000000000001
Sierra Leone;25.882
Sierra Leone;27.954
Sierra Leone;28.984
Sierra Leone;28.386
Sierra Leone;28.011
Sierra Leone;26.732
Sierra Leone;25.784
Sierra Leone;25.533
Sierra Leone;26.288
Sierra Leone;26.522
Sierra Leone;27.325
Sierra Leone;26.344
Sierra Leone;25.602
Sierra Leone;28.161
Sierra Leone;29.076
Sierra Leone;28.207
Sierra Leone;28.218000000000004
Sierra Leone;27.45
Sierra Leone;26.275
Sierra Leone;25.289
Sierra Leone;25.584
Sierra Leone;26.951
Sierra Leone;26.766
Sierra Leone;26.241000000000003
Sierra Leone;26.745
Sierra Leone;28.678
Sierra Leone;29.548
Sierra Leone;29.097
Sierra Leone;28.428
Sierra Leone;26.925
Sierra Leone;25.791
Sierra Leone;25.446
Sierra Leone;25.524
Sierra Leone;26.622
Sierra Leone;27.203000000000003
Sierra Leone;26.119000000000003
Sierra Leone;26.206
Sierra Leone;27.681
Sierra Leone;28.632
Sierra Leone;28.685
Sierra Leone;27.989
Sierra Leone;26.824
Sierra Leone;25.974
Sierra Leone;25.884
Sierra Leone;25.865
Sierra Leone;26.445
Sierra Leone;26.973000000000003
Sierra Leone;25.957
Sierra Leone;26.026
Sierra Leone;27.064
Sierra Leone;28.685
Sierra Leone;28.081
Sierra Leone;27.432
Sierra Leone;26.129
Sierra Leone;25.421
Sierra Leone;25.966
Sierra Leone;25.329
Sierra Leone;25.925
Sierra Leone;27.531
Sierra Leone;26.528
Sierra Leone;26.333
Sierra Leone;27.642
Sierra Leone;28.674
Sierra Leone;28.235
Sierra Leone;27.704
Sierra Leone;26.667
Sierra Leone;25.251
Sierra Leone;25.078000000000003
Sierra Leone;25.078000000000003
Singapore;26.403
Singapore;26.889000000000006
Singapore;27.34800000000001
Singapore;27.151
Singapore;27.995
Singapore;27.701
Singapore;27.356
Singapore;26.486
Singapore;26.828000000000003
Singapore;26.747000000000003
Singapore;26.469
Singapore;26.104
Singapore;25.950000000000006
Singapore;26.736
Singapore;27.269
Singapore;27.151
Singapore;27.415000000000006
Singapore;28.033
Singapore;27.18
Singapore;27.828000000000003
Singapore;26.509
Singapore;26.801
Singapore;26.921
Singapore;25.979
Singapore;25.754
Singapore;26.746
Singapore;26.81600000000001
Singapore;26.8
Singapore;27.502
Singapore;27.728
Singapore;27.364
Singapore;26.954
Singapore;27.117
Singapore;26.408
Singapore;26.754
Singapore;26.095
Singapore;26.333
Singapore;27.714
Singapore;28.19400000000001
Singapore;28.438
Singapore;28.007
Singapore;27.949
Singapore;27.305
Singapore;27.598000000000003
Singapore;26.806
Singapore;26.958
Singapore;26.666
Singapore;25.691
Singapore;25.424
Singapore;25.889000000000006
Singapore;26.399
Singapore;26.919
Singapore;27.06900000000001
Singapore;27.172
Singapore;26.751
Singapore;26.907
Singapore;26.224
Singapore;26.75500000000001
Singapore;26.313
Singapore;25.98
Singapore;26.19400000000001
Singapore;27.068
Singapore;26.933000000000003
Singapore;27.172
Singapore;27.619
Singapore;27.624
Singapore;26.552
Singapore;27.074
Singapore;26.51
Singapore;26.452
Singapore;26.464
Singapore;26.179
Singapore;25.702
Singapore;26.633000000000006
Singapore;26.517000000000003
Singapore;27.054
Singapore;27.953000000000007
Singapore;27.59800000000001
Singapore;27.249
Singapore;27.504
Singapore;26.628
Singapore;26.468000000000004
Singapore;26.567
Singapore;26.301
Singapore;25.52
Singapore;26.734
Singapore;27.583
Singapore;27.432
Singapore;27.465
Singapore;28.394
Singapore;27.654
Singapore;27.172
Singapore;27.301
Singapore;27.22
Singapore;27.202
Singapore;26.502
Singapore;26.565
Singapore;27.035
Singapore;27.278
Singapore;27.434
Singapore;28.1
Singapore;27.804
Singapore;27.275
Singapore;26.66
Singapore;26.711
Singapore;27.261000000000006
Singapore;26.568
Singapore;26.116
Singapore;26.378
Singapore;26.623
Singapore;26.509
Singapore;26.949
Singapore;27.236
Singapore;27.453000000000007
Singapore;27.281
Singapore;26.958
Singapore;26.533
Singapore;26.628
Singapore;26.763
Singapore;26.197
Singapore;26.062
Singapore;27.267000000000003
Singapore;27.707
Singapore;27.824
Singapore;27.936
Singapore;27.856
Singapore;26.948
Singapore;27.315
Singapore;26.74
Singapore;26.786
Singapore;26.905
Singapore;26.214
Singapore;26.466
Singapore;27.023000000000003
Singapore;27.308000000000003
Singapore;27.475
Singapore;27.458
Singapore;28.014000000000006
Singapore;27.612
Singapore;27.192
Singapore;26.946
Singapore;26.488000000000003
Singapore;26.282
Singapore;25.665
Singapore;26.397
Singapore;26.951
Singapore;27.641
Singapore;27.898000000000003
Singapore;27.774
Singapore;27.741000000000003
Singapore;26.925
Singapore;27.138
Singapore;26.754
Singapore;26.876
Singapore;26.166
Singapore;25.708
Singapore;26.186
Singapore;26.654000000000003
Singapore;26.587
Singapore;27.142000000000003
Singapore;27.488000000000003
Singapore;27.947000000000006
Singapore;27.172
Singapore;27.478
Singapore;26.897
Singapore;26.559
Singapore;26.589
Singapore;26.447
Singapore;26.579
Singapore;26.89
Singapore;26.405
Singapore;27.288
Singapore;27.582
Singapore;27.63000000000001
Singapore;27.655
Singapore;27.384
Singapore;27.428
Singapore;26.885
Singapore;26.522
Singapore;26.805
Singapore;26.471
Singapore;26.252
Singapore;27.17
Singapore;27.328000000000007
Singapore;27.961
Singapore;28.083
Singapore;27.284
Singapore;26.835
Singapore;27.329
Singapore;27.046000000000006
Singapore;26.86
Singapore;26.251
Singapore;26.019
Singapore;26.392000000000003
Singapore;27.289
Singapore;27.284
Singapore;27.985000000000007
Singapore;27.877
Singapore;27.652
Singapore;26.931
Singapore;27.06
Singapore;26.693
Singapore;26.976
Singapore;26.362
Singapore;26.495
Singapore;26.985000000000007
Singapore;27.384
Singapore;27.141
Singapore;28.275
Singapore;28.122000000000003
Singapore;27.817
Singapore;27.847
Singapore;27.459
Singapore;27.053
Singapore;27.144
Singapore;26.945
Singapore;27.423
Singapore;28.253
Singapore;28.716
Singapore;28.625
Singapore;28.88000000000001
Singapore;28.248
Singapore;27.562
Singapore;26.935
Singapore;27.34
Singapore;27.383000000000006
Singapore;27.464
Singapore;26.482
Singapore;26.47
Singapore;27.001
Singapore;27.09
Singapore;27.715
Singapore;27.536
Singapore;27.578000000000007
Singapore;27.183000000000003
Singapore;26.83
Singapore;26.937
Singapore;26.482000000000006
Singapore;26.848000000000003
Singapore;26.531
Singapore;26.016
Singapore;26.508000000000006
Singapore;27.25
Singapore;27.186
Singapore;28.227
Singapore;27.358
Singapore;27.553
Singapore;27.051
Singapore;27.069000000000003
Singapore;27.169
Singapore;27.041
Singapore;26.73
Singapore;26.202
Singapore;26.775
Singapore;27.59800000000001
Singapore;27.345
Singapore;28.073
Singapore;27.605
Singapore;27.648000000000003
Singapore;27.361
Singapore;27.087
Singapore;27.104000000000006
Singapore;26.918000000000003
Singapore;26.556
Singapore;26.558000000000003
Singapore;26.99
Singapore;27.572000000000006
Singapore;27.614
Singapore;28.388
Singapore;28.032
Singapore;27.738000000000003
Singapore;27.682
Singapore;27.006
Singapore;27.527
Singapore;26.946
Singapore;26.82
Singapore;26.445
Singapore;26.875
Singapore;27.754
Singapore;27.327
Singapore;28.574
Singapore;28.22
Singapore;27.524
Singapore;27.617
Singapore;27.048
Singapore;27.015
Singapore;26.937
Singapore;26.406
Singapore;26.648000000000003
Singapore;27.225
Singapore;27.426
Singapore;28.016
Singapore;28.268
Singapore;28.309
Singapore;26.837
Singapore;27.637
Singapore;27.141
Singapore;26.993
Singapore;26.926
Singapore;26.518
Singapore;26.375
Singapore;27.969
Singapore;27.998
Singapore;27.839
Singapore;28.031
Singapore;28.251
Singapore;27.537
Singapore;27.553
Singapore;27.662
Singapore;26.959000000000003
Singapore;26.904
Singapore;26.845
Singapore;26.318
Singapore;27.235000000000007
Singapore;27.84
Singapore;27.294
Singapore;27.842
Singapore;27.502
Singapore;27.907
Singapore;27.629
Singapore;27.222
Singapore;27.493
Singapore;27.106
Singapore;26.553
Singapore;26.392000000000003
Singapore;26.81
Singapore;27.291
Singapore;27.496
Singapore;27.950000000000006
Singapore;28.052000000000003
Singapore;27.344
Singapore;27.174
Singapore;27.105
Singapore;26.961
Singapore;26.741
Singapore;26.244
Singapore;26.535
Singapore;26.583
Singapore;26.49
Singapore;27.282
Singapore;28.043000000000006
Singapore;27.696
Singapore;27.222
Singapore;27.121
Singapore;27.086
Singapore;26.921000000000006
Singapore;27.143
Singapore;26.69
Singapore;26.474
Singapore;26.983
Singapore;26.984
Singapore;27.893
Singapore;28.445
Singapore;28.435
Singapore;27.779
Singapore;27.665
Singapore;27.745
Singapore;27.447000000000006
Singapore;27.063
Singapore;26.767
Singapore;27.064
Singapore;28.141
Singapore;27.882
Singapore;28.18
Singapore;28.822000000000006
Singapore;28.024
Singapore;27.356
Singapore;27.388
Singapore;27.159
Singapore;27.459000000000003
Singapore;27.094
Singapore;26.673
Singapore;25.957
Singapore;26.936
Singapore;27.083
Singapore;27.507
Singapore;28.259
Singapore;28.024
Singapore;28.153
Singapore;27.647
Singapore;27.436
Singapore;26.878
Singapore;27.049
Singapore;26.457
Singapore;26.842
Singapore;26.955
Singapore;27.058000000000003
Singapore;27.278
Singapore;28.0
Singapore;28.372000000000003
Singapore;27.445
Singapore;27.556
Singapore;27.551
Singapore;27.192
Singapore;26.951
Singapore;26.443
Singapore;26.836
Singapore;26.563
Singapore;28.053
Singapore;27.767000000000003
Singapore;28.083
Singapore;28.66200000000001
Singapore;27.487
Singapore;27.372
Singapore;27.372
Sint Maarten;25.188
Sint Maarten;25.481
Sint Maarten;25.877
Sint Maarten;26.486
Sint Maarten;27.975
Sint Maarten;28.48
Sint Maarten;28.417
Sint Maarten;28.671
Sint Maarten;28.699
Sint Maarten;28.37
Sint Maarten;27.428
Sint Maarten;25.953000000000003
Sint Maarten;25.712000000000003
Sint Maarten;25.512
Sint Maarten;26.360000000000007
Sint Maarten;25.979000000000006
Sint Maarten;27.367
Sint Maarten;28.099
Sint Maarten;28.244
Sint Maarten;28.631
Sint Maarten;28.66
Sint Maarten;27.841
Sint Maarten;27.612
Sint Maarten;26.182
Sint Maarten;25.315
Sint Maarten;25.179
Sint Maarten;25.621
Sint Maarten;26.065
Sint Maarten;27.235
Sint Maarten;28.12
Sint Maarten;28.198
Sint Maarten;28.407
Sint Maarten;28.324
Sint Maarten;27.747
Sint Maarten;26.635
Sint Maarten;25.128
Sint Maarten;25.362
Sint Maarten;25.396
Sint Maarten;26.594
Sint Maarten;26.548
Sint Maarten;27.32
Sint Maarten;28.288
Sint Maarten;28.601
Sint Maarten;28.51
Sint Maarten;28.824
Sint Maarten;28.152
Sint Maarten;27.327
Sint Maarten;26.242
Sint Maarten;25.395000000000003
Sint Maarten;25.462
Sint Maarten;25.775
Sint Maarten;26.636000000000006
Sint Maarten;27.11
Sint Maarten;27.877
Sint Maarten;28.031
Sint Maarten;28.49
Sint Maarten;28.066
Sint Maarten;27.835
Sint Maarten;26.244
Sint Maarten;25.391
Sint Maarten;24.927000000000003
Sint Maarten;25.279
Sint Maarten;25.384
Sint Maarten;25.765
Sint Maarten;27.161
Sint Maarten;28.146
Sint Maarten;28.515
Sint Maarten;28.619
Sint Maarten;28.308000000000003
Sint Maarten;27.307
Sint Maarten;26.826
Sint Maarten;25.867
Sint Maarten;25.216
Sint Maarten;24.907
Sint Maarten;25.62
Sint Maarten;26.389
Sint Maarten;26.912
Sint Maarten;27.848000000000003
Sint Maarten;28.22
Sint Maarten;28.469
Sint Maarten;28.374
Sint Maarten;28.026
Sint Maarten;26.776
Sint Maarten;25.856
Sint Maarten;25.419
Sint Maarten;25.447
Sint Maarten;25.759
Sint Maarten;27.302
Sint Maarten;27.323
Sint Maarten;28.22
Sint Maarten;28.614
Sint Maarten;28.983
Sint Maarten;28.962
Sint Maarten;28.527
Sint Maarten;27.43
Sint Maarten;26.56900000000001
Sint Maarten;25.551
Sint Maarten;25.468000000000004
Sint Maarten;25.783
Sint Maarten;26.53
Sint Maarten;27.682
Sint Maarten;28.51
Sint Maarten;28.617
Sint Maarten;28.28
Sint Maarten;28.506
Sint Maarten;28.046
Sint Maarten;27.168000000000003
Sint Maarten;25.514
Sint Maarten;24.97600000000001
Sint Maarten;24.888
Sint Maarten;25.349
Sint Maarten;25.829
Sint Maarten;26.943
Sint Maarten;27.782
Sint Maarten;28.588
Sint Maarten;28.268
Sint Maarten;28.051
Sint Maarten;27.892
Sint Maarten;27.353
Sint Maarten;26.24
Sint Maarten;25.567
Sint Maarten;25.041
Sint Maarten;25.617
Sint Maarten;26.219
Sint Maarten;27.288
Sint Maarten;28.06
Sint Maarten;28.45
Sint Maarten;28.808000000000003
Sint Maarten;28.751
Sint Maarten;27.91
Sint Maarten;27.662
Sint Maarten;25.812
Sint Maarten;25.453000000000007
Sint Maarten;25.728
Sint Maarten;25.997
Sint Maarten;26.274
Sint Maarten;27.37
Sint Maarten;28.309
Sint Maarten;28.6
Sint Maarten;28.827
Sint Maarten;28.526
Sint Maarten;27.919
Sint Maarten;26.892
Sint Maarten;25.273000000000003
Sint Maarten;25.215
Sint Maarten;25.562
Sint Maarten;25.992
Sint Maarten;26.595
Sint Maarten;27.221
Sint Maarten;28.077
Sint Maarten;28.428
Sint Maarten;28.501
Sint Maarten;28.295
Sint Maarten;28.002
Sint Maarten;26.914
Sint Maarten;25.802
Sint Maarten;25.117
Sint Maarten;25.163
Sint Maarten;25.852
Sint Maarten;26.527
Sint Maarten;27.338
Sint Maarten;28.285
Sint Maarten;28.372
Sint Maarten;28.87
Sint Maarten;28.565
Sint Maarten;28.196
Sint Maarten;27.464
Sint Maarten;26.212
Sint Maarten;25.56
Sint Maarten;25.465
Sint Maarten;25.923
Sint Maarten;26.436
Sint Maarten;27.587
Sint Maarten;28.184
Sint Maarten;28.487
Sint Maarten;28.741
Sint Maarten;28.148000000000003
Sint Maarten;28.01
Sint Maarten;27.389
Sint Maarten;26.10100000000001
Sint Maarten;25.67
Sint Maarten;26.019
Sint Maarten;25.826
Sint Maarten;26.92
Sint Maarten;28.144
Sint Maarten;28.772
Sint Maarten;29.347
Sint Maarten;29.195
Sint Maarten;28.535
Sint Maarten;28.225
Sint Maarten;27.564
Sint Maarten;26.387
Sint Maarten;25.626
Sint Maarten;25.77
Sint Maarten;26.165000000000006
Sint Maarten;26.393
Sint Maarten;27.143
Sint Maarten;27.859
Sint Maarten;28.112
Sint Maarten;28.496
Sint Maarten;28.373
Sint Maarten;28.051
Sint Maarten;27.178
Sint Maarten;25.516
Sint Maarten;25.357000000000006
Sint Maarten;25.406
Sint Maarten;25.542
Sint Maarten;26.032
Sint Maarten;27.548
Sint Maarten;28.593000000000004
Sint Maarten;28.815
Sint Maarten;29.046
Sint Maarten;28.914
Sint Maarten;28.225
Sint Maarten;28.027
Sint Maarten;27.218000000000004
Sint Maarten;26.1
Sint Maarten;26.417
Sint Maarten;26.658
Sint Maarten;26.831
Sint Maarten;28.059
Sint Maarten;28.844
Sint Maarten;29.103
Sint Maarten;29.291
Sint Maarten;29.177
Sint Maarten;28.345
Sint Maarten;27.467
Sint Maarten;26.59800000000001
Sint Maarten;25.827
Sint Maarten;24.746
Sint Maarten;26.077
Sint Maarten;26.536
Sint Maarten;28.078000000000003
Sint Maarten;28.637
Sint Maarten;28.684
Sint Maarten;29.068
Sint Maarten;28.938
Sint Maarten;28.168000000000003
Sint Maarten;27.389
Sint Maarten;25.987
Sint Maarten;24.948
Sint Maarten;24.982
Sint Maarten;24.97600000000001
Sint Maarten;26.179
Sint Maarten;27.249
Sint Maarten;28.124
Sint Maarten;28.572
Sint Maarten;28.875
Sint Maarten;28.699
Sint Maarten;28.372
Sint Maarten;27.354
Sint Maarten;26.303
Sint Maarten;25.584000000000003
Sint Maarten;25.318
Sint Maarten;26.068
Sint Maarten;26.289
Sint Maarten;27.681
Sint Maarten;28.623
Sint Maarten;28.852
Sint Maarten;28.967
Sint Maarten;29.145
Sint Maarten;28.427
Sint Maarten;27.467
Sint Maarten;26.481
Sint Maarten;26.025
Sint Maarten;25.529
Sint Maarten;26.161
Sint Maarten;26.285
Sint Maarten;27.587
Sint Maarten;28.45
Sint Maarten;28.804
Sint Maarten;29.277
Sint Maarten;29.227
Sint Maarten;28.506
Sint Maarten;27.962
Sint Maarten;26.646
Sint Maarten;26.109
Sint Maarten;26.152
Sint Maarten;26.642000000000003
Sint Maarten;26.922
Sint Maarten;27.862
Sint Maarten;28.326
Sint Maarten;28.923
Sint Maarten;29.274
Sint Maarten;29.468000000000004
Sint Maarten;28.722
Sint Maarten;27.379
Sint Maarten;26.35
Sint Maarten;25.360000000000007
Sint Maarten;25.761
Sint Maarten;25.883000000000006
Sint Maarten;26.97300000000001
Sint Maarten;27.293000000000003
Sint Maarten;28.557
Sint Maarten;28.403
Sint Maarten;29.282
Sint Maarten;28.866
Sint Maarten;28.368
Sint Maarten;27.01
Sint Maarten;26.252
Sint Maarten;25.33
Sint Maarten;25.007
Sint Maarten;26.72300000000001
Sint Maarten;27.628
Sint Maarten;28.366
Sint Maarten;28.951
Sint Maarten;29.296
Sint Maarten;29.377
Sint Maarten;29.636
Sint Maarten;28.384
Sint Maarten;27.671
Sint Maarten;26.419
Sint Maarten;25.708
Sint Maarten;25.513
Sint Maarten;26.303
Sint Maarten;26.998
Sint Maarten;28.044
Sint Maarten;28.811
Sint Maarten;28.778
Sint Maarten;29.003
Sint Maarten;29.387
Sint Maarten;28.524
Sint Maarten;27.841
Sint Maarten;26.725
Sint Maarten;25.844
Sint Maarten;26.242
Sint Maarten;26.654
Sint Maarten;27.119
Sint Maarten;28.329
Sint Maarten;28.916
Sint Maarten;29.108
Sint Maarten;29.074
Sint Maarten;28.889
Sint Maarten;28.03
Sint Maarten;27.619
Sint Maarten;26.397
Sint Maarten;25.369
Sint Maarten;25.362
Sint Maarten;25.497
Sint Maarten;25.833
Sint Maarten;27.33
Sint Maarten;28.347
Sint Maarten;28.931
Sint Maarten;29.22
Sint Maarten;28.635
Sint Maarten;27.967
Sint Maarten;27.396
Sint Maarten;25.798
Sint Maarten;25.770000000000003
Sint Maarten;25.457
Sint Maarten;25.28
Sint Maarten;26.248
Sint Maarten;27.174
Sint Maarten;28.356
Sint Maarten;29.212
Sint Maarten;29.333
Sint Maarten;29.069000000000003
Sint Maarten;28.833
Sint Maarten;28.026
Sint Maarten;26.865
Sint Maarten;26.185
Sint Maarten;26.708
Sint Maarten;27.447000000000006
Sint Maarten;27.196
Sint Maarten;28.338
Sint Maarten;29.0
Sint Maarten;29.163
Sint Maarten;29.381
Sint Maarten;29.144
Sint Maarten;28.226
Sint Maarten;27.438
Sint Maarten;26.046
Sint Maarten;26.206000000000003
Sint Maarten;25.927
Sint Maarten;25.981
Sint Maarten;26.554
Sint Maarten;27.512
Sint Maarten;29.182
Sint Maarten;28.568
Sint Maarten;28.934
Sint Maarten;28.867
Sint Maarten;28.688
Sint Maarten;27.663
Sint Maarten;26.258000000000006
Sint Maarten;25.678
Sint Maarten;25.868
Sint Maarten;26.182
Sint Maarten;26.622
Sint Maarten;27.448
Sint Maarten;28.883000000000003
Sint Maarten;29.073
Sint Maarten;29.171
Sint Maarten;29.309
Sint Maarten;28.758000000000003
Sint Maarten;28.203000000000003
Sint Maarten;26.47600000000001
Sint Maarten;25.919
Sint Maarten;25.899
Sint Maarten;26.187
Sint Maarten;26.679
Sint Maarten;27.667
Sint Maarten;28.414
Sint Maarten;28.904
Sint Maarten;29.235
Sint Maarten;29.235
Slovakia;-5.513
Slovakia;-0.1259999999999999
Slovakia;1.791
Slovakia;5.593999999999999
Slovakia;10.002
Slovakia;15.21
Slovakia;16.262
Slovakia;16.482
Slovakia;12.512
Slovakia;8.344
Slovakia;1.605
Slovakia;-2.069
Slovakia;-4.857
Slovakia;-1.336
Slovakia;5.549
Slovakia;6.832000000000001
Slovakia;13.103
Slovakia;17.189999999999998
Slovakia;17.283
Slovakia;16.837
Slovakia;14.121
Slovakia;9.304
Slovakia;2.4530000000000003
Slovakia;-2.6260000000000003
Slovakia;-5.156000000000001
Slovakia;-2.945
Slovakia;3.527
Slovakia;5.397
Slovakia;13.456
Slovakia;16.59
Slovakia;18.114
Slovakia;18.106
Slovakia;16.597
Slovakia;9.515
Slovakia;4.142
Slovakia;1.2350000000000003
Slovakia;1.3760000000000003
Slovakia;-2.803
Slovakia;4.199
Slovakia;9.848
Slovakia;14.812
Slovakia;16.183999999999994
Slovakia;19.509
Slovakia;17.96
Slovakia;14.232
Slovakia;8.261000000000001
Slovakia;0.8619999999999997
Slovakia;-1.404
Slovakia;-1.3409999999999995
Slovakia;-1.633
Slovakia;1.6829999999999998
Slovakia;7.462000000000001
Slovakia;12.771
Slovakia;14.374
Slovakia;15.967
Slovakia;17.05
Slovakia;13.622
Slovakia;9.999
Slovakia;3.974
Slovakia;-1.7319999999999998
Slovakia;-7.836
Slovakia;-7.327000000000001
Slovakia;2.7430000000000003
Slovakia;8.01
Slovakia;13.953
Slovakia;13.86
Slovakia;17.715999999999998
Slovakia;17.82
Slovakia;12.987
Slovakia;7.97
Slovakia;0.8809999999999998
Slovakia;1.8060000000000005
Slovakia;-2.283
Slovakia;-6.214
Slovakia;2.191
Slovakia;9.675
Slovakia;15.035
Slovakia;15.963
Slovakia;17.102
Slovakia;17.982
Slovakia;12.92
Slovakia;8.274
Slovakia;3.819
Slovakia;-2.366
Slovakia;-8.004999999999999
Slovakia;-1.384
Slovakia;-2.6460000000000004
Slovakia;7.718999999999999
Slovakia;11.361
Slovakia;16.387999999999998
Slovakia;19.294
Slovakia;15.445
Slovakia;15.019
Slovakia;9.123
Slovakia;3.945
Slovakia;-0.4219999999999999
